Club,Año,Formation,sum(Min),sum(Sh),sum(G),sum(ShA),sum(GA),Edad,Valor plantilla (mill. €),Amarillas,Rojas,Posesión (%),Acierto Pase (%),Rating,Pais
Rayo Vallecano,2021,4-2-3-1,3301,475,37,377,45,26.2,67.20,100,3,49.4,77.6,6.56,España
Rayo Vallecano,2021,4-4-2,152,18,0,11,2,26.2,67.20,100,3,49.4,77.6,6.56,España
Rayo Vallecano,2021,4-5-1,132,11,2,16,2,26.2,67.20,100,3,49.4,77.6,6.56,España
Rayo Vallecano,2021,4-3-3,23,2,0,1,0,26.2,67.20,100,3,49.4,77.6,6.56,España
Rayo Vallecano,2021,5-4-1,18,1,0,6,0,26.2,67.20,100,3,49.4,77.6,6.56,España
Rayo Vallecano,2021,5-3-2,9,0,0,3,1,26.2,67.20,100,3,49.4,77.6,6.56,España
Real Betis,2021,4-2-3-1,3512,504,62,422,38,27.4,259.00,85,6,53.8,82.5,6.72,España
Real Betis,2021,4-5-1,58,6,0,12,2,27.4,259.00,85,6,53.8,82.5,6.72,España
Real Betis,2021,4-3-3,13,5,0,0,0,27.4,259.00,85,6,53.8,82.5,6.72,España
Real Madrid,2021,4-3-3,3209,578,73,386,22,25.7,770.75,76,0,60.1,89.0,6.9,España
Real Madrid,2021,4-4-2,160,36,3,20,5,25.7,770.75,76,0,60.1,89.0,6.9,España
Real Madrid,2021,4-2-3-1,84,19,2,9,2,25.7,770.75,76,0,60.1,89.0,6.9,España
Real Madrid,2021,4-5-1,72,14,0,11,1,25.7,770.75,76,0,60.1,89.0,6.9,España
Real Madrid,2021,4-3-1-2,58,10,2,5,1,25.7,770.75,76,0,60.1,89.0,6.9,España
Real Sociedad,2021,4-2-3-1,1235,159,14,150,10,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,4-3-3,812,95,8,77,5,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,4-3-1-2,732,96,10,85,7,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,4-4-2,656,75,4,83,12,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,3-5-2,93,9,3,14,1,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,5-4-1,53,3,0,9,1,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,4-5-1,17,2,1,3,0,24.7,376.95,76,4,54.6,81.8,6.64,España
Real Sociedad,2021,5-3-2,8,0,0,1,1,24.7,376.95,76,4,54.6,81.8,6.64,España
Reims,2021,3-5-2,986,101,14,133,13,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,3-4-3,712,87,6,126,7,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,5-3-2,670,66,7,104,10,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,4-2-3-1,324,38,4,54,6,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,4-3-3,315,36,2,25,2,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,4-4-2,259,35,8,31,2,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,4-5-1,165,13,1,25,2,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Reims,2021,5-4-1,128,20,1,16,2,23.5,149.40,61,7,41.7,78.4,6.6,Francia
Rennes,2021,4-3-3,1656,257,39,155,18,22.9,305.35,54,2,56.2,84.4,6.78,Francia
Rennes,2021,4-4-2,1271,204,30,126,11,22.9,305.35,54,2,56.2,84.4,6.78,Francia
Rennes,2021,4-2-3-1,469,57,7,54,8,22.9,305.35,54,2,56.2,84.4,6.78,Francia
Rennes,2021,4-5-1,163,34,6,22,3,22.9,305.35,54,2,56.2,84.4,6.78,Francia
Roma,2021,3-5-2,1674,271,25,187,23,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Roma,2021,4-2-3-1,1109,193,20,118,15,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Roma,2021,3-4-3,693,107,11,65,5,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Roma,2021,4-3-3,65,22,2,6,0,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Roma,2021,4-4-2,36,4,0,1,0,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Roma,2021,5-4-1,18,4,1,1,0,23.8,381.25,99,8,51.2,82.9,6.7,Italia
Saint-Etienne,2021,3-5-2,837,102,14,96,13,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,3-4-3,605,72,7,67,13,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,4-2-3-1,594,77,5,80,15,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,4-3-3,454,52,7,71,10,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,5-4-1,428,42,4,61,12,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,4-4-2,381,53,2,62,8,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,4-3-1-2,191,29,3,13,3,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Saint-Etienne,2021,4-5-1,83,12,0,12,3,24.0,105.65,79,5,48.4,79.6,6.47,Francia
Salernitana,2021,3-5-2,1118,129,13,150,22,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,4-3-1-2,765,86,5,141,15,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,4-2-3-1,420,54,4,70,12,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,5-3-2,373,24,3,95,13,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,3-4-3,293,55,2,33,3,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,4-3-3,254,40,5,34,4,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,4-5-1,181,16,0,39,5,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,4-4-2,122,26,1,18,2,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Salernitana,2021,5-4-1,57,3,0,14,2,25.9,70.56,88,5,40.2,76.5,6.43,Italia
Sampdoria,2021,4-4-2,1444,176,23,226,28,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,4-3-1-2,831,93,11,110,12,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,4-3-3,582,53,7,90,9,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,4-2-3-1,210,25,1,39,2,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,4-5-1,152,20,1,18,4,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,3-5-2,146,16,1,24,4,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,5-3-2,120,9,2,26,1,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,3-4-3,66,1,0,18,2,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sampdoria,2021,5-4-1,22,2,0,5,1,26.2,128.55,92,4,45.7,77.8,6.54,Italia
Sassuolo,2021,4-2-3-1,2430,418,43,375,41,25.0,251.00,88,4,55.2,85.3,6.59,Italia
Sassuolo,2021,4-3-3,1075,154,20,141,22,25.0,251.00,88,4,55.2,85.3,6.59,Italia
Sassuolo,2021,5-3-2,40,6,0,9,2,25.0,251.00,88,4,55.2,85.3,6.59,Italia
Sassuolo,2021,5-4-1,34,2,1,7,1,25.0,251.00,88,4,55.2,85.3,6.59,Italia
Sevilla,2021,4-3-3,2132,261,27,247,16,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,4-2-3-1,1033,116,16,136,13,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,3-4-3,291,41,6,22,1,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,4-4-2,62,12,3,6,0,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,5-3-2,48,3,1,8,0,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,3-5-2,27,2,0,4,0,25.7,385.00,94,4,59.9,84.7,6.65,España
Sevilla,2021,4-5-1,9,0,0,2,0,25.7,385.00,94,4,59.9,84.7,6.65,España
Southampton,2021,4-4-2,2354,359,28,300,41,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,3-5-2,366,45,5,45,9,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,3-4-3,293,24,3,57,7,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,4-3-3,263,24,4,34,6,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,4-3-1-2,95,14,1,12,1,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,5-4-1,93,4,1,24,2,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,5-3-2,82,9,1,6,0,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Southampton,2021,4-5-1,57,5,0,20,1,25.1,274.30,63,2,47.4,76.6,6.63,Inglaterra
Spezia,2021,4-2-3-1,1433,167,19,236,34,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,4-3-3,1361,150,13,237,18,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,3-5-2,284,27,2,61,3,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,3-4-3,152,17,3,31,6,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,5-3-2,127,14,1,42,4,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,5-4-1,106,7,1,17,2,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,4-4-2,78,7,2,13,2,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Spezia,2021,4-5-1,33,0,0,7,2,23.6,78.50,87,4,42.4,76.7,6.49,Italia
Strasbourg,2021,5-3-2,2188,284,40,270,30,24.8,120.05,70,3,49.0,80.5,6.71,Francia
Strasbourg,2021,3-5-2,1234,180,19,128,11,24.8,120.05,70,3,49.0,80.5,6.71,Francia
Strasbourg,2021,4-4-2,125,13,1,11,2,24.8,120.05,70,3,49.0,80.5,6.71,Francia
Strasbourg,2021,3-4-3,25,6,0,0,0,24.8,120.05,70,3,49.0,80.5,6.71,Francia
Torino,2021,3-4-3,3390,459,44,373,38,24.8,223.40,85,3,53.7,79.0,6.62,Italia
Torino,2021,3-5-2,208,18,2,19,3,24.8,223.40,85,3,53.7,79.0,6.62,Italia
Tottenham,2021,3-4-3,2237,331,55,289,18,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,4-2-3-1,691,98,8,82,7,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,4-3-3,331,22,1,70,9,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,5-3-2,216,38,5,34,4,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,4-4-2,95,6,0,15,2,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,4-5-1,9,2,0,0,0,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Tottenham,2021,5-4-1,7,1,0,0,0,23.5,689.35,67,1,51.9,85.0,6.88,Inglaterra
Troyes,2021,5-4-1,1428,159,17,186,17,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,3-4-3,1219,130,13,170,18,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,3-5-2,274,35,2,30,4,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,4-5-1,209,22,1,21,2,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,4-4-2,204,22,2,22,5,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,5-3-2,185,7,1,32,7,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,4-2-3-1,40,10,1,4,0,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Troyes,2021,4-3-3,18,4,0,0,0,24.6,73.20,69,6,44.0,79.9,6.51,Francia
Udinese,2021,3-5-2,2441,334,43,322,33,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,3-4-3,516,80,6,61,9,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,4-4-2,258,38,8,37,8,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,5-4-1,179,17,2,29,7,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,4-2-3-1,107,22,0,7,0,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,4-3-3,73,19,2,7,0,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Udinese,2021,4-3-1-2,14,2,0,6,1,25.0,142.30,90,6,42.1,78.7,6.59,Italia
Union Berlin,2021,3-5-2,2753,353,45,348,39,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,5-3-2,280,34,3,38,5,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,3-4-3,60,8,2,6,0,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,4-4-2,49,11,0,3,0,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,4-2-3-1,21,3,0,3,0,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,5-4-1,8,2,0,0,0,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Union Berlin,2021,4-3-3,7,2,0,1,0,26.6,115.90,61,1,43.3,73.6,6.61,Alemania
Valencia,2021,4-4-2,1919,253,28,234,35,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,5-3-2,514,52,5,66,4,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,4-3-3,486,50,11,50,7,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,3-4-3,270,16,0,32,2,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,4-2-3-1,131,12,0,13,0,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,4-5-1,121,14,3,15,2,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,5-4-1,98,2,0,19,3,23.6,310.60,123,8,43.3,71.9,6.54,España
Valencia,2021,3-5-2,59,7,1,17,0,23.6,310.60,123,8,43.3,71.9,6.54,España
Venezia,2021,4-3-3,1751,162,15,321,34,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,4-3-1-2,461,50,5,89,11,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,4-4-2,427,44,4,48,7,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,3-4-3,376,52,7,71,8,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,3-5-2,301,23,2,78,5,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,5-3-2,122,6,1,52,2,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,4-5-1,91,6,0,13,0,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,4-2-3-1,57,7,0,5,2,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Venezia,2021,5-4-1,15,3,0,3,0,24.7,80.98,106,9,41.8,77.5,6.45,Italia
Verona,2021,3-4-3,2993,384,55,409,49,24.7,162.98,90,7,50.5,76.7,6.6,Italia
Verona,2021,3-5-2,536,72,8,56,9,24.7,162.98,90,7,50.5,76.7,6.6,Italia
Verona,2021,4-5-1,37,4,2,8,1,24.7,162.98,90,7,50.5,76.7,6.6,Italia
Verona,2021,4-4-2,20,0,0,4,0,24.7,162.98,90,7,50.5,76.7,6.6,Italia
Verona,2021,5-3-2,4,2,0,0,0,24.7,162.98,90,7,50.5,76.7,6.6,Italia
Verona,2021,4-3-1-2,2,1,0,0,0,24.7,162.98,90,7,50.5,76.7,6.6,Italia
VfB Stuttgart,2021,3-4-3,1095,160,15,176,16,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,3-5-2,886,112,10,161,19,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,4-3-3,815,130,11,98,11,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,4-5-1,191,21,3,36,6,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,4-4-2,120,17,2,18,5,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,4-2-3-1,48,6,0,8,0,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
VfB Stuttgart,2021,4-3-1-2,40,7,0,7,2,23.5,174.23,62,2,50.4,80.7,6.61,Alemania
Villarreal,2021,4-4-2,2419,303,43,289,27,26.0,408.90,79,1,56.8,83.6,6.72,España
Villarreal,2021,4-3-3,685,83,13,82,7,26.0,408.90,79,1,56.8,83.6,6.72,España
Villarreal,2021,4-5-1,341,50,4,27,1,26.0,408.90,79,1,56.8,83.6,6.72,España
Villarreal,2021,4-2-3-1,154,20,3,19,2,26.0,408.90,79,1,56.8,83.6,6.72,España
Watford,2021,4-3-3,2265,257,25,344,55,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,4-2-3-1,585,70,8,103,9,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,4-4-2,583,51,1,86,6,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,3-4-3,81,7,0,16,4,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,3-5-2,42,5,0,6,2,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,4-5-1,36,4,0,9,1,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
Watford,2021,4-3-1-2,10,3,0,0,0,25.8,156.20,57,3,39.7,72.9,6.54,Inglaterra
West Ham,2021,4-2-3-1,3024,394,54,437,41,26.0,354.90,47,3,47.4,80.6,6.74,Inglaterra
West Ham,2021,3-4-3,228,20,3,48,5,26.0,354.90,47,3,47.4,80.6,6.74,Inglaterra
West Ham,2021,4-4-2,191,26,1,39,3,26.0,354.90,47,3,47.4,80.6,6.74,Inglaterra
West Ham,2021,4-3-3,139,12,2,26,2,26.0,354.90,47,3,47.4,80.6,6.74,Inglaterra
Wolfsburg,2021,3-4-3,1552,195,20,220,34,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolfsburg,2021,4-2-3-1,978,146,11,111,16,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolfsburg,2021,4-3-3,338,51,8,45,2,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolfsburg,2021,4-4-2,195,19,3,44,2,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolfsburg,2021,4-3-1-2,94,9,1,19,0,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolfsburg,2021,4-5-1,8,1,0,1,0,25.3,269.30,58,3,50.2,78.6,6.63,Alemania
Wolverhampton Wanderers,2021,3-4-3,2683,319,29,360,29,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
Wolverhampton Wanderers,2021,3-5-2,830,75,9,143,14,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
Wolverhampton Wanderers,2021,4-5-1,47,4,0,4,0,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
Wolverhampton Wanderers,2021,4-4-2,22,4,0,0,0,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
Wolverhampton Wanderers,2021,4-3-3,15,1,0,2,0,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
Wolverhampton Wanderers,2021,4-2-3-1,14,2,0,4,0,24.4,376.95,59,2,49.3,81.3,6.69,Inglaterra
AC Milan,2020,4-2-3-1,3528,556,73,456,41,23.9,547.78,80,4,51.4,84.0,6.82,Italia
AC Milan,2020,4-3-3,22,2,0,3,0,23.9,547.78,80,4,51.4,84.0,6.82,Italia
AC Milan,2020,5-3-2,21,2,1,6,0,23.9,547.78,80,4,51.4,84.0,6.82,Italia
Alaves,2020,4-4-2,2540,250,24,289,45,25.6,79.80,87,8,44.6,72.9,6.5,España
Alaves,2020,3-5-2,492,54,6,46,6,25.6,79.80,87,8,44.6,72.9,6.5,España
Alaves,2020,4-3-3,442,40,5,56,4,25.6,79.80,87,8,44.6,72.9,6.5,España
Alaves,2020,4-5-1,95,5,1,8,2,25.6,79.80,87,8,44.6,72.9,6.5,España
Angers,2020,4-2-3-1,2165,235,30,230,32,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Angers,2020,4-3-3,582,78,6,60,10,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Angers,2020,5-4-1,230,22,3,38,8,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Angers,2020,4-5-1,211,32,1,21,1,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Angers,2020,5-3-2,209,15,0,30,4,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Angers,2020,4-4-2,164,20,0,20,3,25.8,111.65,63,2,47.1,81.3,6.53,Francia
Arminia Bielefeld,2020,4-2-3-1,881,98,8,121,24,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arminia Bielefeld,2020,4-3-3,830,97,7,96,6,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arminia Bielefeld,2020,4-4-2,751,76,6,116,12,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arminia Bielefeld,2020,4-3-1-2,606,60,5,93,8,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arminia Bielefeld,2020,5-3-2,93,5,0,21,2,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arminia Bielefeld,2020,5-4-1,8,1,0,1,0,24.9,56.73,52,1,44.1,74.6,6.53,Alemania
Arsenal,2020,4-2-3-1,2416,342,43,273,23,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,3-4-3,803,81,10,106,11,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,4-3-3,188,17,2,19,2,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,4-4-2,89,8,0,6,2,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,4-5-1,60,8,0,11,1,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,4-3-1-2,19,4,0,1,0,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Arsenal,2020,5-4-1,9,0,0,4,0,24.4,619.25,47,5,52.7,85.0,6.69,Inglaterra
Aston Villa,2020,4-2-3-1,2657,401,46,432,38,23.3,430.75,63,4,49.1,78.6,6.84,Inglaterra
Aston Villa,2020,4-3-3,864,114,9,100,8,23.3,430.75,63,4,49.1,78.6,6.84,Inglaterra
Aston Villa,2020,4-4-2,44,9,0,5,0,23.3,430.75,63,4,49.1,78.6,6.84,Inglaterra
Aston Villa,2020,4-3-1-2,26,0,0,3,0,23.3,430.75,63,4,49.1,78.6,6.84,Inglaterra
Atalanta,2020,3-4-3,1709,283,39,156,23,25.0,430.00,66,3,29.6,83.5,6.84,Italia
Atalanta,2020,3-5-2,1591,301,45,157,23,25.0,430.00,66,3,29.6,83.5,6.84,Italia
Atalanta,2020,4-2-3-1,217,34,5,12,1,25.0,430.00,66,3,29.6,83.5,6.84,Italia
Atalanta,2020,4-4-2,20,3,1,1,0,25.0,430.00,66,3,29.6,83.5,6.84,Italia
Athletic Club,2020,4-4-2,1965,224,28,232,23,25.9,204.15,81,3,49.4,78.5,6.54,España
Athletic Club,2020,4-2-3-1,1596,183,18,146,19,25.9,204.15,81,3,49.4,78.5,6.54,España
Atletico Madrid,2020,3-5-2,1101,127,22,101,11,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,4-4-2,1023,147,23,103,6,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,3-4-3,654,77,10,77,2,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,4-3-3,600,97,10,56,4,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,5-3-2,95,9,1,13,0,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,5-4-1,43,1,0,8,1,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,4-5-1,19,3,1,3,1,24.9,773.10,100,0,51.8,83.1,6.84,España
Atletico Madrid,2020,4-2-3-1,13,1,0,2,0,24.9,773.10,100,0,51.8,83.1,6.84,España
Augsburg,2020,4-4-2,1494,171,15,219,26,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,4-2-3-1,610,56,7,107,12,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,3-4-3,576,54,9,95,10,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,5-4-1,236,19,1,40,6,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,3-5-2,114,12,1,13,0,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,4-5-1,104,15,3,16,0,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,4-3-1-2,42,9,0,3,0,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Augsburg,2020,4-3-3,6,2,0,0,0,25.8,93.05,65,4,44.0,73.6,6.56,Alemania
Barcelona,2020,4-3-3,1030,188,27,90,10,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,4-2-3-1,1018,173,19,83,9,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,3-5-2,725,104,17,59,9,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,3-4-3,570,91,15,66,5,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,4-4-2,190,28,6,27,5,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,4-5-1,18,2,1,4,0,25.1,813.50,68,2,36.9,89.7,6.87,España
Barcelona,2020,5-4-1,9,1,0,2,0,25.1,813.50,68,2,36.9,89.7,6.87,España
Bayer Leverkusen,2020,4-3-3,2152,315,37,231,26,25.0,373.25,58,0,57.3,84.4,6.73,Alemania
Bayer Leverkusen,2020,4-2-3-1,484,76,9,53,10,25.0,373.25,58,0,57.3,84.4,6.73,Alemania
Bayer Leverkusen,2020,3-4-3,354,27,6,39,2,25.0,373.25,58,0,57.3,84.4,6.73,Alemania
Bayer Leverkusen,2020,3-5-2,152,18,1,23,1,25.0,373.25,58,0,57.3,84.4,6.73,Alemania
Bayer Leverkusen,2020,4-4-2,25,9,0,1,0,25.0,373.25,58,0,57.3,84.4,6.73,Alemania
Bayern Munich,2020,4-2-3-1,2836,529,93,307,42,23.9,858.23,44,3,58.1,85.5,6.95,Alemania
Bayern Munich,2020,4-3-3,315,48,6,37,2,23.9,858.23,44,3,58.1,85.5,6.95,Alemania
Bayern Munich,2020,4-3-1-2,3,0,0,1,0,23.9,858.23,44,3,58.1,85.5,6.95,Alemania
Benevento,2020,5-3-2,32894,13,2,44,9,27.4,50.13,90,5,35.5,77.7,6.43,Italia
Benevento,2020,4-3-3,2234,309,27,288,45,27.4,50.13,90,5,35.5,77.7,6.43,Italia
Benevento,2020,3-5-2,817,70,11,121,15,27.4,50.13,90,5,35.5,77.7,6.43,Italia
